Id,ActivityHour,TotalIntensity,AverageIntensity
4702921684,2016-05-11,21,0.35
4702921684,2016-05-11,2,0.033333
4702921684,2016-05-11,44,0.733333
4702921684,2016-05-11,5,0.083333
4702921684,2016-05-11,7,0.116667
4702921684,2016-05-11,9,0.15
4702921684,2016-05-11,6,0.1
4702921684,2016-05-11,9,0.15
4702921684,2016-05-11,17,0.283333
4702921684,2016-05-11,5,0.083333
4702921684,2016-05-11,25,0.416667
4702921684,2016-05-11,24,0.4
4702921684,2016-05-11,82,1.366667
4702921684,2016-05-11,15,0.25
4702921684,2016-05-11,13,0.216667
4702921684,2016-05-11,40,0.666667
4702921684,2016-05-11,20,0.333333
4702921684,2016-05-11,0,0
4702921684,2016-05-12,0,0
4702921684,2016-05-12,1,0.016667
4702921684,2016-05-12,0,0
4702921684,2016-05-12,0,0
4702921684,2016-05-12,1,0.016667
4702921684,2016-05-12,0,0
4702921684,2016-05-12,22,0.366667
4702921684,2016-05-12,5,0.083333
4702921684,2016-05-12,5,0.083333
4702921684,2016-05-12,18,0.3
4702921684,2016-05-12,16,0.266667
5553957443,2016-04-12,1,0.016667
5553957443,2016-04-12,0,0
5553957443,2016-04-12,0,0
5553957443,2016-04-12,0,0
5553957443,2016-04-12,0,0
5553957443,2016-04-12,0,0
5553957443,2016-04-12,18,0.3
5553957443,2016-04-12,47,0.783333
5553957443,2016-04-12,29,0.483333
5553957443,2016-04-12,2,0.033333
5553957443,2016-04-12,2,0.033333
5553957443,2016-04-12,2,0.033333
5553957443,2016-04-12,15,0.25
5553957443,2016-04-12,13,0.216667
5553957443,2016-04-12,0,0
5553957443,2016-04-12,3,0.05
5553957443,2016-04-12,58,0.966667
5553957443,2016-04-12,27,0.45
5553957443,2016-04-12,26,0.433333
5553957443,2016-04-12,20,0.333333
5553957443,2016-04-12,23,0.383333
5553957443,2016-04-12,25,0.416667
5553957443,2016-04-12,14,0.233333
5553957443,2016-04-12,35,0.583333
5553957443,2016-04-13,3,0.05
5553957443,2016-04-13,0,0
5553957443,2016-04-13,0,0
5553957443,2016-04-13,0,0
5553957443,2016-04-13,0,0
5553957443,2016-04-13,0,0
5553957443,2016-04-13,0,0
5553957443,2016-04-13,0,0
5553957443,2016-04-13,7,0.116667
5553957443,2016-04-13,7,0.116667
5553957443,2016-04-13,11,0.183333
5553957443,2016-04-13,3,0.05
5553957443,2016-04-13,5,0.083333
5553957443,2016-04-13,5,0.083333
5553957443,2016-04-13,4,0.066667
5553957443,2016-04-13,25,0.416667
5553957443,2016-04-13,18,0.3
5553957443,2016-04-13,14,0.233333
5553957443,2016-04-13,13,0.216667
5553957443,2016-04-13,34,0.566667
5553957443,2016-04-13,39,0.65
5553957443,2016-04-13,20,0.333333
5553957443,2016-04-13,18,0.3
5553957443,2016-04-13,0,0
5553957443,2016-04-14,1,0.016667
5553957443,2016-04-14,1,0.016667
5553957443,2016-04-14,2,0.033333
5553957443,2016-04-14,2,0.033333
5553957443,2016-04-14,1,0.016667
5553957443,2016-04-14,9,0.15
5553957443,2016-04-14,43,0.716667
5553957443,2016-04-14,51,0.85
5553957443,2016-04-14,0,0
5553957443,2016-04-14,0,0
5553957443,2016-04-14,4,0.066667
5553957443,2016-04-14,0,0
5553957443,2016-04-14,3,0.05
5553957443,2016-04-14,15,0.25
5553957443,2016-04-14,95,1.583333
5553957443,2016-04-14,13,0.216667
5553957443,2016-04-14,41,0.683333
5553957443,2016-04-14,144,2.4
5553957443,2016-04-14,12,0.2
5553957443,2016-04-14,10,0.166667
5553957443,2016-04-14,24,0.4
5553957443,2016-04-14,31,0.516667
5553957443,2016-04-14,15,0.25
5553957443,2016-04-14,4,0.066667
5553957443,2016-04-15,1,0.016667
5553957443,2016-04-15,0,0
5553957443,2016-04-15,0,0
5553957443,2016-04-15,1,0.016667
5553957443,2016-04-15,0,0
5553957443,2016-04-15,1,0.016667
5553957443,2016-04-15,39,0.65
5553957443,2016-04-15,29,0.483333
5553957443,2016-04-15,4,0.066667
5553957443,2016-04-15,5,0.083333
5553957443,2016-04-15,75,1.25
5553957443,2016-04-15,50,0.833333
5553957443,2016-04-15,23,0.383333
5553957443,2016-04-15,1,0.016667
5553957443,2016-04-15,84,1.4
5553957443,2016-04-15,11,0.183333
5553957443,2016-04-15,84,1.4
5553957443,2016-04-15,23,0.383333
5553957443,2016-04-15,21,0.35
5553957443,2016-04-15,10,0.166667
5553957443,2016-04-15,0,0
5553957443,2016-04-15,9,0.15
5553957443,2016-04-15,17,0.283333
5553957443,2016-04-15,1,0.016667
5553957443,2016-04-16,0,0
5553957443,2016-04-16,1,0.016667
5553957443,2016-04-16,0,0
5553957443,2016-04-16,1,0.016667
5553957443,2016-04-16,2,0.033333
5553957443,2016-04-16,1,0.016667
5553957443,2016-04-16,1,0.016667
5553957443,2016-04-16,1,0.016667
5553957443,2016-04-16,0,0
5553957443,2016-04-16,4,0.066667
5553957443,2016-04-16,21,0.35
5553957443,2016-04-16,2,0.033333
5553957443,2016-04-16,1,0.016667
5553957443,2016-04-16,13,0.216667
5553957443,2016-04-16,27,0.45
5553957443,2016-04-16,28,0.466667
5553957443,2016-04-16,37,0.616667
5553957443,2016-04-16,41,0.683333
5553957443,2016-04-16,18,0.3
5553957443,2016-04-16,19,0.316667
5553957443,2016-04-16,28,0.466667
5553957443,2016-04-16,11,0.183333
5553957443,2016-04-16,16,0.266667
5553957443,2016-04-16,15,0.25
5553957443,2016-04-17,3,0.05
5553957443,2016-04-17,19,0.316667
5553957443,2016-04-17,11,0.183333
5553957443,2016-04-17,0,0
5553957443,2016-04-17,0,0
5553957443,2016-04-17,2,0.033333
5553957443,2016-04-17,0,0
5553957443,2016-04-17,0,0
5553957443,2016-04-17,0,0
5553957443,2016-04-17,2,0.033333
5553957443,2016-04-17,0,0
5553957443,2016-04-17,0,0
5553957443,2016-04-17,0,0
5553957443,2016-04-17,0,0
5553957443,2016-04-17,0,0
5553957443,2016-04-17,0,0
5553957443,2016-04-17,0,0
5553957443,2016-04-17,0,0
5553957443,2016-04-17,0,0
5553957443,2016-04-17,0,0
5553957443,2016-04-17,0,0
5553957443,2016-04-17,0,0
5553957443,2016-04-17,7,0.116667
5553957443,2016-04-17,2,0.033333
5553957443,2016-04-18,0,0
5553957443,2016-04-18,0,0
5553957443,2016-04-18,0,0
5553957443,2016-04-18,1,0.016667
5553957443,2016-04-18,1,0.016667
5553957443,2016-04-18,1,0.016667
5553957443,2016-04-18,6,0.1
5553957443,2016-04-18,10,0.166667
5553957443,2016-04-18,1,0.016667
5553957443,2016-04-18,4,0.066667
5553957443,2016-04-18,17,0.283333
5553957443,2016-04-18,20,0.333333
5553957443,2016-04-18,24,0.4
5553957443,2016-04-18,7,0.116667
5553957443,2016-04-18,0,0
5553957443,2016-04-18,25,0.416667
5553957443,2016-04-18,1,0.016667
5553957443,2016-04-18,31,0.516667
5553957443,2016-04-18,13,0.216667
5553957443,2016-04-18,0,0
5553957443,2016-04-18,26,0.433333
5553957443,2016-04-18,17,0.283333
5553957443,2016-04-18,1,0.016667
5553957443,2016-04-18,0,0
5553957443,2016-04-19,0,0
5553957443,2016-04-19,0,0
5553957443,2016-04-19,6,0.1
5553957443,2016-04-19,0,0
5553957443,2016-04-19,1,0.016667
5553957443,2016-04-19,0,0
5553957443,2016-04-19,34,0.566667
5553957443,2016-04-19,42,0.7
5553957443,2016-04-19,26,0.433333
5553957443,2016-04-19,7,0.116667
5553957443,2016-04-19,1,0.016667
5553957443,2016-04-19,2,0.033333
5553957443,2016-04-19,64,1.066667
5553957443,2016-04-19,62,1.033333
5553957443,2016-04-19,1,0.016667
5553957443,2016-04-19,106,1.766667
5553957443,2016-04-19,23,0.383333
5553957443,2016-04-19,56,0.933333
5553957443,2016-04-19,20,0.333333
5553957443,2016-04-19,18,0.3
5553957443,2016-04-19,8,0.133333
5553957443,2016-04-19,26,0.433333
5553957443,2016-04-19,9,0.15
5553957443,2016-04-19,0,0
5553957443,2016-04-20,0,0
5553957443,2016-04-20,1,0.016667
5553957443,2016-04-20,2,0.033333
5553957443,2016-04-20,0,0
5553957443,2016-04-20,2,0.033333
5553957443,2016-04-20,1,0.016667
5553957443,2016-04-20,5,0.083333
5553957443,2016-04-20,0,0
5553957443,2016-04-20,2,0.033333
5553957443,2016-04-20,0,0
5553957443,2016-04-20,5,0.083333
5553957443,2016-04-20,5,0.083333
5553957443,2016-04-20,19,0.316667
5553957443,2016-04-20,23,0.383333
5553957443,2016-04-20,10,0.166667
5553957443,2016-04-20,4,0.066667
5553957443,2016-04-20,7,0.116667
5553957443,2016-04-20,5,0.083333
5553957443,2016-04-20,1,0.016667
5553957443,2016-04-20,4,0.066667
5553957443,2016-04-20,22,0.366667
5553957443,2016-04-20,13,0.216667
5553957443,2016-04-20,16,0.266667
5553957443,2016-04-20,1,0.016667
5553957443,2016-04-21,0,0
5553957443,2016-04-21,0,0
5553957443,2016-04-21,6,0.1
5553957443,2016-04-21,0,0
5553957443,2016-04-21,0,0
5553957443,2016-04-21,2,0.033333
5553957443,2016-04-21,25,0.416667
5553957443,2016-04-21,17,0.283333
5553957443,2016-04-21,46,0.766667
5553957443,2016-04-21,3,0.05
5553957443,2016-04-21,2,0.033333
5553957443,2016-04-21,5,0.083333
5553957443,2016-04-21,9,0.15
5553957443,2016-04-21,7,0.116667
5553957443,2016-04-21,2,0.033333
5553957443,2016-04-21,0,0
5553957443,2016-04-21,0,0
5553957443,2016-04-21,104,1.733333
5553957443,2016-04-21,78,1.3
5553957443,2016-04-21,27,0.45
5553957443,2016-04-21,1,0.016667
5553957443,2016-04-21,43,0.716667
5553957443,2016-04-21,3,0.05
5553957443,2016-04-21,22,0.366667
5553957443,2016-04-22,0,0
5553957443,2016-04-22,0,0
5553957443,2016-04-22,1,0.016667
5553957443,2016-04-22,0,0
5553957443,2016-04-22,0,0
5553957443,2016-04-22,9,0.15
5553957443,2016-04-22,35,0.583333
5553957443,2016-04-22,44,0.733333
5553957443,2016-04-22,7,0.116667
5553957443,2016-04-22,7,0.116667
5553957443,2016-04-22,2,0.033333
5553957443,2016-04-22,3,0.05
5553957443,2016-04-22,10,0.166667
5553957443,2016-04-22,12,0.2
5553957443,2016-04-22,13,0.216667
5553957443,2016-04-22,42,0.7
5553957443,2016-04-22,75,1.25
5553957443,2016-04-22,16,0.266667
5553957443,2016-04-22,15,0.25
5553957443,2016-04-22,28,0.466667
5553957443,2016-04-22,11,0.183333
5553957443,2016-04-22,24,0.4
5553957443,2016-04-22,8,0.133333
5553957443,2016-04-22,15,0.25
5553957443,2016-04-23,17,0.283333
5553957443,2016-04-23,2,0.033333
5553957443,2016-04-23,1,0.016667
5553957443,2016-04-23,0,0
5553957443,2016-04-23,0,0
5553957443,2016-04-23,3,0.05
5553957443,2016-04-23,1,0.016667
5553957443,2016-04-23,0,0
5553957443,2016-04-23,0,0
5553957443,2016-04-23,1,0.016667
5553957443,2016-04-23,2,0.033333
5553957443,2016-04-23,4,0.066667
5553957443,2016-04-23,9,0.15
5553957443,2016-04-23,2,0.033333
5553957443,2016-04-23,0,0
5553957443,2016-04-23,7,0.116667
5553957443,2016-04-23,27,0.45
5553957443,2016-04-23,24,0.4
5553957443,2016-04-23,35,0.583333
5553957443,2016-04-23,31,0.516667
5553957443,2016-04-23,28,0.466667
5553957443,2016-04-23,26,0.433333
5553957443,2016-04-23,20,0.333333
5553957443,2016-04-23,32,0.533333
5553957443,2016-04-24,9,0.15
5553957443,2016-04-24,0,0
5553957443,2016-04-24,0,0
5553957443,2016-04-24,1,0.016667
5553957443,2016-04-24,4,0.066667
5553957443,2016-04-24,3,0.05
5553957443,2016-04-24,2,0.033333
5553957443,2016-04-24,1,0.016667
5553957443,2016-04-24,0,0
5553957443,2016-04-24,2,0.033333
5553957443,2016-04-24,11,0.183333
5553957443,2016-04-24,5,0.083333
5553957443,2016-04-24,6,0.1
5553957443,2016-04-24,2,0.033333
5553957443,2016-04-24,4,0.066667
5553957443,2016-04-24,0,0
5553957443,2016-04-24,2,0.033333
5553957443,2016-04-24,11,0.183333
5553957443,2016-04-24,5,0.083333
5553957443,2016-04-24,2,0.033333
5553957443,2016-04-24,17,0.283333
5553957443,2016-04-24,16,0.266667
5553957443,2016-04-24,1,0.016667
5553957443,2016-04-24,0,0
5553957443,2016-04-25,0,0
5553957443,2016-04-25,0,0
5553957443,2016-04-25,0,0
5553957443,2016-04-25,0,0
5553957443,2016-04-25,0,0
5553957443,2016-04-25,3,0.05
5553957443,2016-04-25,26,0.433333
5553957443,2016-04-25,60,1
5553957443,2016-04-25,2,0.033333
5553957443,2016-04-25,2,0.033333
5553957443,2016-04-25,3,0.05
5553957443,2016-04-25,8,0.133333
5553957443,2016-04-25,2,0.033333
5553957443,2016-04-25,105,1.75
5553957443,2016-04-25,24,0.4
5553957443,2016-04-25,8,0.133333
5553957443,2016-04-25,7,0.116667
5553957443,2016-04-25,50,0.833333
5553957443,2016-04-25,25,0.416667
5553957443,2016-04-25,21,0.35
5553957443,2016-04-25,5,0.083333
5553957443,2016-04-25,21,0.35
5553957443,2016-04-25,4,0.066667
5553957443,2016-04-25,0,0
5553957443,2016-04-26,0,0
5553957443,2016-04-26,0,0
5553957443,2016-04-26,1,0.016667
5553957443,2016-04-26,1,0.016667
5553957443,2016-04-26,0,0
5553957443,2016-04-26,1,0.016667
5553957443,2016-04-26,38,0.633333
5553957443,2016-04-26,55,0.916667
5553957443,2016-04-26,2,0.033333
5553957443,2016-04-26,6,0.1
5553957443,2016-04-26,5,0.083333
5553957443,2016-04-26,3,0.05
5553957443,2016-04-26,100,1.666667
5553957443,2016-04-26,27,0.45
5553957443,2016-04-26,4,0.066667
5553957443,2016-04-26,0,0
5553957443,2016-04-26,0,0
5553957443,2016-04-26,51,0.85
5553957443,2016-04-26,20,0.333333
5553957443,2016-04-26,17,0.283333
5553957443,2016-04-26,18,0.3
5553957443,2016-04-26,12,0.2
5553957443,2016-04-26,28,0.466667
5553957443,2016-04-26,5,0.083333
5553957443,2016-04-27,0,0
5553957443,2016-04-27,0,0
5553957443,2016-04-27,1,0.016667
5553957443,2016-04-27,0,0
5553957443,2016-04-27,1,0.016667
5553957443,2016-04-27,1,0.016667
5553957443,2016-04-27,38,0.633333
5553957443,2016-04-27,27,0.45
5553957443,2016-04-27,9,0.15
5553957443,2016-04-27,4,0.066667
5553957443,2016-04-27,3,0.05
5553957443,2016-04-27,13,0.216667
5553957443,2016-04-27,12,0.2
5553957443,2016-04-27,9,0.15
5553957443,2016-04-27,4,0.066667
5553957443,2016-04-27,11,0.183333
5553957443,2016-04-27,2,0.033333
5553957443,2016-04-27,92,1.533333
5553957443,2016-04-27,27,0.45
5553957443,2016-04-27,1,0.016667
5553957443,2016-04-27,18,0.3
5553957443,2016-04-27,13,0.216667
5553957443,2016-04-27,0,0
5553957443,2016-04-27,0,0
5553957443,2016-04-28,0,0
5553957443,2016-04-28,0,0
5553957443,2016-04-28,2,0.033333
5553957443,2016-04-28,2,0.033333
5553957443,2016-04-28,0,0
5553957443,2016-04-28,0,0
5553957443,2016-04-28,6,0.1
5553957443,2016-04-28,42,0.7
5553957443,2016-04-28,24,0.4
5553957443,2016-04-28,7,0.116667
5553957443,2016-04-28,8,0.133333
5553957443,2016-04-28,5,0.083333
5553957443,2016-04-28,6,0.1
5553957443,2016-04-28,18,0.3
5553957443,2016-04-28,115,1.916667
5553957443,2016-04-28,1,0.016667
5553957443,2016-04-28,50,0.833333
5553957443,2016-04-28,22,0.366667
5553957443,2016-04-28,3,0.05
5553957443,2016-04-28,7,0.116667
5553957443,2016-04-28,6,0.1
5553957443,2016-04-28,13,0.216667
5553957443,2016-04-28,0,0
5553957443,2016-04-28,1,0.016667
5553957443,2016-04-29,0,0
5553957443,2016-04-29,0,0
5553957443,2016-04-29,1,0.016667
5553957443,2016-04-29,5,0.083333
5553957443,2016-04-29,2,0.033333
5553957443,2016-04-29,0,0
5553957443,2016-04-29,36,0.6
5553957443,2016-04-29,62,1.033333
5553957443,2016-04-29,4,0.066667
5553957443,2016-04-29,0,0
5553957443,2016-04-29,14,0.233333
5553957443,2016-04-29,107,1.783333
5553957443,2016-04-29,17,0.283333
5553957443,2016-04-29,11,0.183333
5553957443,2016-04-29,5,0.083333
5553957443,2016-04-29,10,0.166667
5553957443,2016-04-29,65,1.083333
5553957443,2016-04-29,26,0.433333
5553957443,2016-04-29,26,0.433333
5553957443,2016-04-29,12,0.2
5553957443,2016-04-29,12,0.2
5553957443,2016-04-29,5,0.083333
5553957443,2016-04-29,1,0.016667
5553957443,2016-04-29,17,0.283333
5553957443,2016-04-30,0,0
5553957443,2016-04-30,0,0
5553957443,2016-04-30,0,0
5553957443,2016-04-30,0,0
5553957443,2016-04-30,0,0
5553957443,2016-04-30,1,0.016667
5553957443,2016-04-30,2,0.033333
5553957443,2016-04-30,0,0
5553957443,2016-04-30,0,0
5553957443,2016-04-30,0,0
5553957443,2016-04-30,1,0.016667
5553957443,2016-04-30,8,0.133333
5553957443,2016-04-30,8,0.133333
5553957443,2016-04-30,0,0
5553957443,2016-04-30,2,0.033333
5553957443,2016-04-30,2,0.033333
5553957443,2016-04-30,1,0.016667
5553957443,2016-04-30,3,0.05
5553957443,2016-04-30,4,0.066667
5553957443,2016-04-30,24,0.4
5553957443,2016-04-30,3,0.05
5553957443,2016-04-30,6,0.1
5553957443,2016-04-30,13,0.216667
5553957443,2016-04-30,6,0.1
5553957443,2016-05-01,0,0
5553957443,2016-05-01,0,0
5553957443,2016-05-01,0,0
5553957443,2016-05-01,0,0
5553957443,2016-05-01,0,0
5553957443,2016-05-01,5,0.083333
5553957443,2016-05-01,1,0.016667
5553957443,2016-05-01,0,0
5553957443,2016-05-01,2,0.033333
5553957443,2016-05-01,13,0.216667
5553957443,2016-05-01,33,0.55
5553957443,2016-05-01,22,0.366667
5553957443,2016-05-01,40,0.666667
5553957443,2016-05-01,27,0.45
5553957443,2016-05-01,8,0.133333
5553957443,2016-05-01,0,0
5553957443,2016-05-01,7,0.116667
5553957443,2016-05-01,17,0.283333
5553957443,2016-05-01,8,0.133333
5553957443,2016-05-01,32,0.533333
5553957443,2016-05-01,14,0.233333
5553957443,2016-05-01,3,0.05
5553957443,2016-05-01,5,0.083333
5553957443,2016-05-01,0,0
5553957443,2016-05-02,0,0
5553957443,2016-05-02,0,0
5553957443,2016-05-02,1,0.016667
5553957443,2016-05-02,0,0
5553957443,2016-05-02,0,0
5553957443,2016-05-02,2,0.033333
5553957443,2016-05-02,34,0.566667
5553957443,2016-05-02,27,0.45
5553957443,2016-05-02,8,0.133333
5553957443,2016-05-02,8,0.133333
5553957443,2016-05-02,8,0.133333
5553957443,2016-05-02,10,0.166667
5553957443,2016-05-02,5,0.083333
5553957443,2016-05-02,5,0.083333
5553957443,2016-05-02,3,0.05
5553957443,2016-05-02,4,0.066667
5553957443,2016-05-02,94,1.566667
5553957443,2016-05-02,51,0.85
5553957443,2016-05-02,22,0.366667
5553957443,2016-05-02,12,0.2
5553957443,2016-05-02,10,0.166667
5553957443,2016-05-02,8,0.133333
5553957443,2016-05-02,2,0.033333
5553957443,2016-05-02,0,0
5553957443,2016-05-03,4,0.066667
5553957443,2016-05-03,1,0.016667
5553957443,2016-05-03,1,0.016667
5553957443,2016-05-03,1,0.016667
5553957443,2016-05-03,0,0
5553957443,2016-05-03,14,0.233333
5553957443,2016-05-03,41,0.683333
5553957443,2016-05-03,17,0.283333
5553957443,2016-05-03,0,0
5553957443,2016-05-03,5,0.083333
5553957443,2016-05-03,7,0.116667
5553957443,2016-05-03,4,0.066667
5553957443,2016-05-03,17,0.283333
5553957443,2016-05-03,1,0.016667
5553957443,2016-05-03,0,0
5553957443,2016-05-03,2,0.033333
5553957443,2016-05-03,64,1.066667
5553957443,2016-05-03,72,1.2
5553957443,2016-05-03,21,0.35
5553957443,2016-05-03,42,0.7
5553957443,2016-05-03,34,0.566667
5553957443,2016-05-03,7,0.116667
5553957443,2016-05-03,17,0.283333
5553957443,2016-05-03,11,0.183333
5553957443,2016-05-04,11,0.183333
5553957443,2016-05-04,0,0
5553957443,2016-05-04,1,0.016667
5553957443,2016-05-04,0,0
5553957443,2016-05-04,0,0
5553957443,2016-05-04,0,0
5553957443,2016-05-04,4,0.066667
5553957443,2016-05-04,0,0
5553957443,2016-05-04,6,0.1
5553957443,2016-05-04,3,0.05
5553957443,2016-05-04,5,0.083333
5553957443,2016-05-04,1,0.016667
5553957443,2016-05-04,7,0.116667
5553957443,2016-05-04,9,0.15
5553957443,2016-05-04,20,0.333333
5553957443,2016-05-04,24,0.4
5553957443,2016-05-04,17,0.283333
5553957443,2016-05-04,29,0.483333
5553957443,2016-05-04,25,0.416667
5553957443,2016-05-04,30,0.5
5553957443,2016-05-04,6,0.1
5553957443,2016-05-04,19,0.316667
5553957443,2016-05-04,7,0.116667
5553957443,2016-05-04,0,0
5553957443,2016-05-05,0,0
5553957443,2016-05-05,1,0.016667
5553957443,2016-05-05,0,0
5553957443,2016-05-05,0,0
5553957443,2016-05-05,0,0
5553957443,2016-05-05,1,0.016667
5553957443,2016-05-05,19,0.316667
5553957443,2016-05-05,30,0.5
5553957443,2016-05-05,45,0.75
5553957443,2016-05-05,10,0.166667
5553957443,2016-05-05,2,0.033333
5553957443,2016-05-05,3,0.05
5553957443,2016-05-05,9,0.15
5553957443,2016-05-05,6,0.1
5553957443,2016-05-05,13,0.216667
5553957443,2016-05-05,3,0.05
5553957443,2016-05-05,80,1.333333
5553957443,2016-05-05,87,1.45
5553957443,2016-05-05,14,0.233333
5553957443,2016-05-05,25,0.416667
5553957443,2016-05-05,43,0.716667
5553957443,2016-05-05,19,0.316667
5553957443,2016-05-05,20,0.333333
5553957443,2016-05-05,1,0.016667
5553957443,2016-05-06,0,0
5553957443,2016-05-06,0,0
5553957443,2016-05-06,0,0
5553957443,2016-05-06,1,0.016667
5553957443,2016-05-06,4,0.066667
5553957443,2016-05-06,1,0.016667
5553957443,2016-05-06,12,0.2
5553957443,2016-05-06,38,0.633333
5553957443,2016-05-06,52,0.866667
5553957443,2016-05-06,3,0.05
5553957443,2016-05-06,1,0.016667
5553957443,2016-05-06,4,0.066667
5553957443,2016-05-06,9,0.15
5553957443,2016-05-06,2,0.033333
5553957443,2016-05-06,17,0.283333
5553957443,2016-05-06,3,0.05
5553957443,2016-05-06,0,0
5553957443,2016-05-06,56,0.933333
5553957443,2016-05-06,31,0.516667
5553957443,2016-05-06,31,0.516667
5553957443,2016-05-06,21,0.35
5553957443,2016-05-06,2,0.033333
5553957443,2016-05-06,22,0.366667
5553957443,2016-05-06,0,0
5553957443,2016-05-07,0,0
5553957443,2016-05-07,1,0.016667
5553957443,2016-05-07,0,0
5553957443,2016-05-07,0,0
5553957443,2016-05-07,0,0
5553957443,2016-05-07,0,0
5553957443,2016-05-07,0,0
5553957443,2016-05-07,6,0.1
5553957443,2016-05-07,0,0
5553957443,2016-05-07,0,0
5553957443,2016-05-07,0,0
5553957443,2016-05-07,0,0
5553957443,2016-05-07,0,0
5553957443,2016-05-07,0,0
5553957443,2016-05-07,2,0.033333
5553957443,2016-05-07,0,0
5553957443,2016-05-07,0,0
5553957443,2016-05-07,10,0.166667
5553957443,2016-05-07,20,0.333333
5553957443,2016-05-07,9,0.15
5553957443,2016-05-07,6,0.1
5553957443,2016-05-07,10,0.166667
5553957443,2016-05-07,19,0.316667
5553957443,2016-05-07,13,0.216667
5553957443,2016-05-08,0,0
5553957443,2016-05-08,0,0
5553957443,2016-05-08,0,0
5553957443,2016-05-08,0,0
5553957443,2016-05-08,3,0.05
5553957443,2016-05-08,1,0.016667
5553957443,2016-05-08,1,0.016667
5553957443,2016-05-08,0,0
5553957443,2016-05-08,0,0
5553957443,2016-05-08,8,0.133333
5553957443,2016-05-08,23,0.383333
5553957443,2016-05-08,1,0.016667
5553957443,2016-05-08,35,0.583333
5553957443,2016-05-08,26,0.433333
5553957443,2016-05-08,6,0.1
5553957443,2016-05-08,10,0.166667
5553957443,2016-05-08,20,0.333333
5553957443,2016-05-08,13,0.216667
5553957443,2016-05-08,24,0.4
5553957443,2016-05-08,37,0.616667
5553957443,2016-05-08,9,0.15
5553957443,2016-05-08,17,0.283333
5553957443,2016-05-08,1,0.016667
5553957443,2016-05-08,0,0
5553957443,2016-05-09,3,0.05
5553957443,2016-05-09,1,0.016667
5553957443,2016-05-09,0,0
5553957443,2016-05-09,1,0.016667
5553957443,2016-05-09,0,0
5553957443,2016-05-09,0,0
5553957443,2016-05-09,29,0.483333
5553957443,2016-05-09,42,0.7
5553957443,2016-05-09,37,0.616667
5553957443,2016-05-09,1,0.016667
5553957443,2016-05-09,10,0.166667
5553957443,2016-05-09,6,0.1
5553957443,2016-05-09,6,0.1
5553957443,2016-05-09,2,0.033333
5553957443,2016-05-09,1,0.016667
5553957443,2016-05-09,0,0
5553957443,2016-05-09,83,1.383333
5553957443,2016-05-09,99,1.65
5553957443,2016-05-09,54,0.9
5553957443,2016-05-09,51,0.85
5553957443,2016-05-09,25,0.416667
5553957443,2016-05-09,12,0.2
5553957443,2016-05-09,9,0.15
5553957443,2016-05-09,0,0
5553957443,2016-05-10,0,0
5553957443,2016-05-10,0,0
5553957443,2016-05-10,0,0
5553957443,2016-05-10,4,0.066667
5553957443,2016-05-10,0,0
5553957443,2016-05-10,0,0
5553957443,2016-05-10,37,0.616667
5553957443,2016-05-10,58,0.966667
5553957443,2016-05-10,2,0.033333
5553957443,2016-05-10,0,0
5553957443,2016-05-10,1,0.016667
5553957443,2016-05-10,102,1.7
5553957443,2016-05-10,103,1.716667
5553957443,2016-05-10,9,0.15
5553957443,2016-05-10,0,0
5553957443,2016-05-10,3,0.05
5553957443,2016-05-10,10,0.166667
5553957443,2016-05-10,60,1
5553957443,2016-05-10,27,0.45
5553957443,2016-05-10,18,0.3
5553957443,2016-05-10,24,0.4
5553957443,2016-05-10,24,0.4
5553957443,2016-05-10,25,0.416667
5553957443,2016-05-10,21,0.35
5553957443,2016-05-11,5,0.083333
5553957443,2016-05-11,0,0
5553957443,2016-05-11,1,0.016667
5553957443,2016-05-11,0,0
5553957443,2016-05-11,0,0
5553957443,2016-05-11,0,0
5553957443,2016-05-11,1,0.016667
5553957443,2016-05-11,0,0
5553957443,2016-05-11,14,0.233333
5553957443,2016-05-11,5,0.083333
5553957443,2016-05-11,20,0.333333
5553957443,2016-05-11,9,0.15
5553957443,2016-05-11,21,0.35
5553957443,2016-05-11,2,0.033333
5553957443,2016-05-11,25,0.416667
5553957443,2016-05-11,16,0.266667
5553957443,2016-05-11,9,0.15
5553957443,2016-05-11,1,0.016667
5553957443,2016-05-11,21,0.35
5553957443,2016-05-11,11,0.183333
5553957443,2016-05-11,12,0.2
5553957443,2016-05-11,21,0.35
5553957443,2016-05-11,0,0
5553957443,2016-05-11,1,0.016667
5553957443,2016-05-12,1,0.016667
5553957443,2016-05-12,1,0.016667
5553957443,2016-05-12,4,0.066667
5553957443,2016-05-12,0,0
5553957443,2016-05-12,0,0
5553957443,2016-05-12,3,0.05
5553957443,2016-05-12,21,0.35
5553957443,2016-05-12,54,0.9
5553957443,2016-05-12,0,0
5553957443,2016-05-12,0,0
5577150313,2016-04-12,0,0
5577150313,2016-04-12,0,0
5577150313,2016-04-12,0,0
5577150313,2016-04-12,0,0
5577150313,2016-04-12,0,0
5577150313,2016-04-12,3,0.05
5577150313,2016-04-12,126,2.1
5577150313,2016-04-12,20,0.333333
5577150313,2016-04-12,9,0.15
5577150313,2016-04-12,14,0.233333
5577150313,2016-04-12,23,0.383333
5577150313,2016-04-12,49,0.816667
5577150313,2016-04-12,5,0.083333
5577150313,2016-04-12,4,0.066667
5577150313,2016-04-12,1,0.016667
